id,year,sch_grade,sch_type,city,edu_dept,state,name,origin,status,establish,postal,address,phone,fax,homepage
929,2013,고등학교,일반고,경기,경기,부천시,부천고등학교,본교,기존(원)교,공립,422-819,경기도 부천시 소사구 경인로 92번길 70 (송내동_부천고등학교),032-665-5154,032-610-9435,www.bch.hs.kr
930,2013,고등학교,특성화고(직업),경기,경기,부천시,부천공업고등학교,본교,기존(원)교,공립,422-838,경기도 부천시 소사구 경인로120번길 82 (송내동),032-610-7488,032-663-6712,www.bukong.hs.kr
931,2013,고등학교,일반고,경기,경기,부천시,부천북고등학교,본교,기존(원)교,공립,420-802,경기도 부천시 원미구 삼작로256번길 40 (도당동),032-680-6820,032-681-6853,www.puchonbuk.hs.kr
932,2013,고등학교,일반고,경기,경기,부천시,부천여자고등학교,본교,기존(원)교,공립,420-810,경기도 부천시 원미구 석천로16번길 37 (상동_부천여자고등학교),032-654-1412,032-667-3290,www.pcg.hs.kr
933,2013,고등학교,특성화고(직업),경기,경기,부천시,부천정보산업고등학교,본교,기존(원)교,공립,420-812,경기도 부천시 원미구 신상로 94 (상동_부천정보산업고등학교),032-320-1793,032-322-1901,www.ibuchon.hs.kr
934,2013,고등학교,일반고,인천,인천시,부평구,부평고등학교,본교,기존(원)교,공립,403-816,인천광역시 부평구 부흥북로 43 (부평동_부평고등학교),032-526-3201,032-515-0782,http://www.bupyeong.hs.kr/
935,2013,고등학교,특성화고(직업),인천,인천시,부평구,부평공업고등학교,본교,기존(원)교,공립,403-803,인천광역시 부평구 주부토로 194 (갈산동_부평공업고등학교),032-526-0731,032-523-0731,http://pth.icehs.kr
936,2013,고등학교,특성화고(직업),인천,인천시,부평구,부평디자인과학고등학교,본교,기존(원)교,공립,403-100,인천광역시 부평구 수변로 165 (부개동_부평디자인과학고등학교),032-361-0038,032-032-032,www.bds.icehs.kr
937,2013,고등학교,일반고,인천,인천시,부평구,부평여자고등학교,본교,기존(원)교,공립,403-818,인천광역시 부평구 부흥로243번길 44 (부평동_부평여자고등학교),032-526-6432,032-514-5431,www.bpgh.hs.kr
938,2013,고등학교,일반고,부산,부산시,해운대구,부흥고등학교,본교,기존(원)교,공립,612-839,부산 해운대구 좌동순환로 248 (좌동_부흥고등학교),051-709-6105,051-702-3293,http://www.buhungko.hs.kr
939,2013,고등학교,일반고,경기,경기,안양시,부흥고등학교,본교,기존(원)교,공립,431-050,경기도 안양시 동안구 달안로 15 (비산동_부흥고등학교),031-389-8715,031-382-2084,www.puhung.hs.kr
940,2013,고등학교,자율고,경북,경북,칠곡군,북삼고등학교,본교,기존(원)교,공립,718-845,경상북도 칠곡군 북삼읍 북삼로2길 130 (북삼읍_북삼고등학교),054-970-0090,054-970-0099,http://www.buksam.hs.kr
941,2013,고등학교,일반고,강원,강원,원주시,북원여자고등학교,본교,기존(원)교,공립,220-935,강원도 원주시 원문로137번길 32 _ 북원여자고등학교 (단계동_북원여자고등학교),033-737-7303,033-743-1651,http://www.bukwon.hs.kr/
942,2013,고등학교,자율고,충남,충남,천안시,북일고등학교,본교,기존(원)교,사립,330-992,충청남도 천안시 동남구 단대로 69 (신부동_북일고등학교),041-520-8620,041-551-7116,http://www.bugil.hs.kr
943,2013,고등학교,일반고,충남,충남,천안시,북일여자고등학교,본교,기존(원)교,사립,330-992,충청남도 천안시 동남구 단대로 71 북일여자고등학교 ,041-520-8706,041-554-8887,http://www.bigs.hs.kr/
944,2013,고등학교,일반고,강원,강원,동해시,북평고등학교,본교,기존(원)교,공립,240-180,강원도 동해시 효자남길 51 (동회동_북평고등학교),033-520-8888,033-522-2234,http://www.bukpyeong.hs.kr
945,2013,고등학교,특성화고(직업),전남,전남,해남군,북평상업고등학교,본교,폐(원)교,공립,, ,061-533-1285,061-534-9447,http://haenam.hs.jne.kr
946,2013,고등학교,일반고,강원,강원,동해시,북평여자고등학교,본교,기존(원)교,공립,240-808,강원도 동해시 동굴로 55 (천곡동_북평여자고등학교),033-530-7500,033-033-033,http://www.bukyo.hs.kr
947,2013,고등학교,특성화고(직업),경기,경기,성남시,분당경영고등학교,본교,기존(원)교,공립,463-804,경기도 성남시 분당구 금곡로 289 (금곡동),031-714-4141,031-714-4101,www.bundang-mgt.hs.kr
948,2013,고등학교,일반고,경기,경기,성남시,분당고등학교,본교,기존(원)교,공립,463-837,경기도 성남시 분당구 내정로165번길 31 (수내동_분당고등학교),031-711-1313,031-711-1716,www.bundang.hs.kr
949,2013,고등학교,일반고,경기,경기,성남시,분당대진고등학교,본교,기존(원)교,사립,463-831,경기도 성남시 분당구 분당로 271 (분당동_대진고등학교),031-706-8574,031-702-5587,www.bdj.hs.kr
950,2013,고등학교,일반고,경기,경기,성남시,분당영덕여자고등학교,본교,기존(원)교,사립,463-839,경기도 성남시 분당구 야탑남로128번길 13 (야탑동_영덕여자고등학교),031-724-6023,031-724-6019,www.youngdukgh.hs.kr
951,2013,고등학교,일반고,경기,경기,성남시,분당중앙고등학교,본교,기존(원)교,공립,463-815,경기 성남시 분당구 불정로 174 _ 분당중앙고등학교 (정자동_분당중앙고등학교),031-713-7115,031-713-1595,www.bdja.hs.kr
952,2013,고등학교,일반고,부산,부산시,남구,분포고등학교,본교,기존(원)교,공립,608-832,부산광역시 남구 분포로 57 (용호동_분포고등학교),051-610-3311,051-611-0639,http://www.bunpo.hs.kr
953,2013,고등학교,일반고,경기,경기,성남시,불곡고등학교,본교,기존(원)교,공립,463-810,경기도 성남시 분당구 금곡로 149 (구미동_불곡고등학교),031-710-2810,031-712-3726,bulgok.hs.kr
954,2013,고등학교,일반고,서울,서울시,노원구,불암고등학교,본교,기존(원)교,공립,139-861,서울특별시 노원구 중계로 155 (중계동_불암고등학교),02-935-9944,02-935-1700,http://www.buram.hs.kr
955,2013,고등학교,일반고,부산,부산시,금정구,브니엘고등학교,본교,기존(원)교,사립,609-310,부산광역시 금정구 체육공원로 160 (구서동_브니엘고등학교),051-582-6616,051-582-6615,http://www.peniel.hs.kr
956,2013,고등학교,일반고,부산,부산시,금정구,브니엘여자고등학교,본교,기존(원)교,사립,609-731,부산광역시 금정구 체육공원로 154 (구서동_브니엘예술중학교),051-582-9181,051-582-9183,http://ipeniel.hs.kr/
957,2013,고등학교,특수목적고,부산,부산시,금정구,브니엘예술고등학교,본교,기존(원)교,사립,609-731,부산광역시 금정구 체육공원로 154 (구서동_브니엘예술중학교),051-582-9178,051-582-9179,http://penielart.or.kr
958,2013,고등학교,일반고,전남,전남,신안군,비금고등학교,본교,기존(원)교,공립,535-882,전라남도 신안군 비금면 자항길 65 (비금면_비금중고등학교),061-275-4729,061-275-6599,http://www.bigeum.hs.kr
959,2013,고등학교,일반고,경기,경기,화성시,비봉고등학교,본교,기존(원)교,사립,445-842,경기도 화성시 비봉면 양노로109번길 5 (비봉면_비봉중고등학교),031-356-0791,031-356-0792,bibong.hs.kr
960,2013,고등학교,일반고,경기,경기,평택시,비전고등학교,본교,신설(원)교,공립,450-150,경기도 평택시 비전3로 12 비전동 ,031-610-9704,031-692-3685,http://www.bijeon.hs.kr
961,2013,고등학교,일반고,광주,광주시,북구,빛고을고등학교,본교,기존(원)교,공립,500-832,광주광역시 북구 첨단연신로133번길 19 (신용동),062-712-8806,062-712-8809,http://bitgoeul.hs.kr
962,2013,고등학교,일반고,경북,경북,구미시,사곡고등학교,본교,기존(원)교,공립,730-110,경상북도 구미시 박정희로 195 (사곡동_사곡고등학교),054-713-2500,054-464-7197,http://www.sagok.hs.kr
963,2013,고등학교,일반고,강원,강원,화천군,사내고등학교,본교,기존(원)교,공립,209-834,강원도 화천군 사내면 포화로 1093 (사내면_사내고등학교),033-440-4230,033-441-4534,http://sanae.hs.kr
964,2013,고등학교,일반고,강원,강원,정선군,사북고등학교,본교,기존(원)교,공립,233-901,강원도 정선군 사북읍 소금강로 3640 (사북읍_사북중고등학교),033-590-0113,033-591-0171,http://www.sabuk.hs.kr/
965,2013,고등학교,자율고,부산,부산시,사상구,사상고등학교,본교,기존(원)교,공립,617-813,부산 사상구 강선로 24 (덕포동_사상고등학교),051-366-9783,051-366-9789,http://www.sasang.hs.kr
966,2013,고등학교,일반고,경기,경기,김포시,사우고등학교,본교,기존(원)교,공립,415-802,경기도 김포시 김포대로 824 _ 사우고등학교 (사우동_사우고등학교),031-985-2393,031-985-2395,http://www.sawoo.hs.kr
967,2013,고등학교,일반고,부산,부산시,동래구,사직고등학교,본교,기존(원)교,공립,607-819,부산광역시 동래구 쇠미로119번길 51 (사직동_사직고등학교),051-590-0303,051-590-0309,http://www.sajik.hs.kr/
968,2013,고등학교,일반고,부산,부산시,동래구,사직여자고등학교,본교,기존(원)교,사립,607-820,부산광역시 동래구 쇠미로27번길 21 (사직동_사직여자고등학교),051-792-3800,051-792-3808,http://www.sajik-g.hs.kr/
969,2013,고등학교,일반고,경남,경남,사천시,사천고등학교,본교,기존(원)교,사립,664-807,경상남도 사천시 사천읍 동문로 95 (사천읍_사천고등학교),055-855-1206,055-852-1690,www.sacheon-h.gne.go.kr
970,2013,고등학교,특성화고(직업),경남,경남,사천시,사천여자고등학교,본교,기존(원)교,사립,664-932,경상남도 사천시 정동면 옥산로 47 (정동면_사천여자고등학교),055-852-2614,055-852-0903,www.scgh.hs.kr
971,2013,고등학교,일반고,충북,충북,청주시,산남고등학교,본교,기존(원)교,공립,361-160,충북 청주시 흥덕구 두꺼비로 7 (산남동_산남고등학교),043-715-6300,043-715-6304,http://www.sannam.hs.kr
972,2013,고등학교,특성화고(대안),인천,인천시,강화군,산마을고등학교,본교,기존(원)교,사립,417-851,인천광역시 강화군 양도면 강화남로1002번길 73-29 (양도면_산마을고등학교),032-937-9805,032-937-9809,sanmaeul.org
973,2013,고등학교,일반고,경기,경기,군포시,산본고등학교,본교,기존(원)교,공립,435-800,경기도 군포시 산본로 451-12 (산본동),031-390-8315,031-397-8450,www.sanbon.hs.kr
974,2013,고등학교,특성화고(직업),경기,경기,군포시,산본공업고등학교,본교,기존(원)교,공립,435-822,경기도 군포시 고산로 524 (산본동_산본공업고등학교),031-390-4501,031-390-4508,www.sanbon-th.bs.kr
975,2013,고등학교,일반고,전북,전북,장수군,산서고등학교,본교,기존(원)교,공립,597-822,전라북도 장수군 산서면 보산로 1852-6 (산서면_산서중고등학교),063-351-4136,063-351-3356,http://www.sanseo.hs.kr
976,2013,고등학교,일반고,경남,경남,산청군,산청고등학교,본교,기존(원)교,공립,666-805,경상남도 산청군 산청읍 웅석봉로86번길 9-12 _ 산청고등학교 (산청읍_산청고등학교),055-973-0781,055-972-0783,http://sancheong.hs.kr
977,2013,고등학교,일반고,광주,광주시,북구,살레시오고등학교,본교,기존(원)교,사립,500-866,광주광역시 북구 모룡대길 67 (일곡동),062-608-9100,062-062-9299,http://www.salesio.hs.kr/
978,2013,고등학교,일반고,광주,광주시,동구,살레시오여자고등학교,본교,기존(원)교,사립,501-838,광주광역시 동구 필문대로273번길 21 (지산동_살레시오),062-220-1448,062-220-1450,http://www.salesio-g.hs.kr
979,2013,고등학교,일반고,경남,경남,합천군,삼가고등학교,본교,기존(원)교,공립,678-964,경상남도 합천군 삼가면 봉두길 5 삼가고등학교,055-932-6497,055-932-4697,http://samga-h.gne.go.kr
980,2013,고등학교,일반고,서울,서울시,강북구,삼각산고등학교,본교,기존(원)교,공립,142-100,서울특별시 강북구 삼양로19길 40 (미아동_삼각산고등학교),070-7525-2216,02-989-6930,http://samgaksan.hs.kr
981,2013,고등학교,특성화고(직업),전남,전남,장성군,삼계고등학교,본교,기존(원)교,공립,515-873,전라남도 장성군 삼계면 사창로 47 (삼계면_삼계고등학교),061-394-4442,061-394-7052,http://samgye.hs.jne.kr
982,2013,고등학교,일반고,경기,경기,파주시,삼광고등학교,본교,기존(원)교,사립,413-912,경기도 파주시 적성면 청송로 701 (적성면_삼광고등학교),031-958-3780,031-959-7563,samkwang.hs.kr
983,2013,고등학교,특성화고(직업),경기,경기,화성시,삼괴고등학교,본교,기존(원)교,사립,445-955,경기도 화성시 우정읍 장안로 35 (우정읍_삼괴고등학교),031-831-0600,031-358-3809,www.samgoe.hs.kr
984,2013,고등학교,일반고,경남,경남,밀양시,삼랑진고등학교,본교,기존(원)교,사립,627-904,경상남도 밀양시 삼랑진읍 만어로 16 (삼랑진읍),055-353-9701,055-353-9903,http://www.samgo.hs.kr
985,2013,고등학교,일반고,인천,인천시,강화군,삼량고등학교,본교,기존(원)교,사립,417-891,인천 강화군 내가면 강화서로 184 (내가면_삼량중고등학교),032-932-5901,032-932-5902,www.samryang.hs.kr
986,2013,고등학교,특성화고(직업),전북,전북,완주군,삼례공업고등학교,본교,기존(원)교,공립,565-805,전라북도 완주군 삼례읍 삼례역로 41-1 (삼례읍_삼례공업고등학교),063-291-4911,063-291-0774,http://samrye.hs.kr
987,2013,고등학교,일반고,인천,인천시,부평구,삼산고등학교,본교,기존(원)교,공립,403-864,인천광역시 부평구 영성중로 54 (삼산동_삼산고등학교),032-512-9514,032-511-8296,http//samsan.hs.kr
988,2013,고등학교,일반고,울산,울산시,남구,삼산고등학교,본교,기존(원)교,공립,680-817,울산광역시 남구 돋질로 339번길 _ 13 ,052-271-9948,052-271-9949,http://ussamsan.hs.kr
989,2013,고등학교,일반고,서울,서울시,관악구,삼성고등학교,본교,기존(원)교,공립,151-858,서울특별시 관악구 신림로 41 (신림동_삼성고등학교),02-871-7582,02-871-7202,http://www.samsung.hs.kr
990,2013,고등학교,특성화고(직업),경북,경북,경주시,삼성생활예술고등학교,본교,기존(원)교,사립,780-851,경상북도 경주시 내남면 이조중앙길 27 (내남면_삼성생활예술고등학교),054-748-2047,054-748-2089,http://beauty-samseong.hs.kr
991,2013,고등학교,일반고,제주,제주,서귀포시,삼성여자고등학교,본교,기존(원)교,사립,697-859,제주특별자치도 서귀포시 검은여로 151 (토평동_삼성여자고등학교),064-760-5400,064-762-2670,http://www.sam-sung.hs.kr
992,2013,고등학교,일반고,부산,부산시,사하구,삼성여자고등학교,본교,기존(원)교,사립,604-806,부산광역시 사하구 감천로43번길 45 (감천동_삼성여자고등학교),051-291-0808,051-291-0807,http://www.samsung-g.hs.kr
993,2013,고등학교,일반고,강원,강원,삼척시,삼일고등학교,본교,기존(원)교,사립,245-938,강원도 삼척시 사직로 22 (남양동_삼일중고등학교),033-570-8812,033-573-4328,http://www.samilgo.hs.kr
994,2013,고등학교,특성화고(직업),경기,경기,수원시,삼일공업고등학교,본교,기존(원)교,사립,442-160,경기 수원시 팔달구 수원천로392번길 44-60 (매향동_삼일공고),031-257-4708,031-257-3135,www.samil-th.or.kr
995,2013,고등학교,특성화고(직업),경기,경기,수원시,삼일상업고등학교,본교,기존(원)교,사립,442-160,경기도 수원시 팔달구 수원천로392번길 44-28 (매향동_삼일상고),031-259-3705,031-256-3131,www.samil.hs.kr
996,2013,고등학교,일반고,울산,울산시,남구,삼일여자고등학교,본교,기존(원)교,사립,680-820,울산광역시 남구 두왕로190번길 59 (선암동_삼일여자고등학교),052-271-6889,052-276-4417,http://www.samil-us.hs.kr
997,2013,고등학교,일반고,부산,부산시,북구,삼정고등학교,본교,기존(원)교,사립,616-809,부산광역시 북구 시랑로118번길 53 (구포동_부산삼정고등학교),051-361-9802,051-361-9809,www.sj.hs.kr
998,2013,고등학교,일반고,강원,강원,삼척시,삼척고등학교,본교,기존(원)교,공립,245-939,강원도 삼척시 사대안길 21 (당저동_삼척고등학교),033-576-8802,033-573-8802,http://www.samchok.hs.kr
999,2013,고등학교,특수목적고,강원,강원,삼척시,삼척마이스터고등학교,본교,기존(원)교,공립,245-832,강원도 삼척시 근덕면 삼척로 3700 (근덕면_근덕중학교),033-570-1212,033-570-1203,www.set.hs.kr
1000,2013,고등학교,일반고,강원,강원,삼척시,삼척여자고등학교,본교,기존(원)교,공립,245-937,강원도 삼척시 남산길 6 (남양동_삼척여자고등학교),033-570-8713,033-572-5569,http://sam-g.hs.kr
1001,2013,고등학교,일반고,경남,경남,사천시,삼천포고등학교,본교,기존(원)교,사립,664-833,경상남도 사천시 벌리6길 77 (벌리동_삼천포중고등학교),055-835-4685,055-835-4686,samcheonpo-h.gne.go.kr
1002,2013,고등학교,특수목적고,경남,경남,사천시,삼천포공업고등학교,본교,기존(원)교,공립,664-830,경상남도 사천시 신항로 63 (동금동_삼천포공업고등학교),055-834-8602,055-834-8603,http://samgong.hs.kr
1003,2013,고등학교,일반고,경남,경남,사천시,삼천포여자고등학교,본교,기존(원)교,사립,664-831,경상남도 사천시 삼상로 19 (동금동_삼천포여자고등학교),055-833-1264,055-835-1264,http://samcheonpo-g.hs.kr
1004,2013,고등학교,일반고,경남,경남,사천시,삼천포중앙고등학교,본교,기존(원)교,공립,664-833,경상남도 사천시 삼상로 145 (벌리동_삼천포중앙고등학교),055-833-2716,055-833-2736,www.scpj.hs.kr
1005,2013,고등학교,일반고,경기,경기,성남시,삼평고등학교,본교,기존(원)교,공립,463-400,경기도 성남시 분당구 동판교로 257 _ 삼평고등학교 (삼평동_삼평고등학교),031-8017-1961,031-8017-0848,http://www.sampyeong.hs.kr
1006,2013,고등학교,일반고,경남,경남,진주시,삼현여자고등학교,본교,기존(원)교,사립,660-904,경상남도 진주시 돗골로 95 (상평동_삼현여자고등학교),055-752-5410,055-758-2147,www.samhyun.hs.kr
1007,2013,고등학교,일반고,전남,전남,영암군,삼호고등학교,본교,기존(원)교,공립,526-897,전라남도 영암군 삼호읍 방아제로 84 (삼호읍_삼호고등학교),061-462-0584,061-462-0586,http://samho.hs.kr
1008,2013,고등학교,일반고,충남,충남,예산군,삽교고등학교,본교,기존(원)교,사립,340-902,충청남도 예산군 삽교읍 삽교로 161 (삽교읍_삽교고등학교),041-337-2892,041-338-0020,http://www.sapgyo.cnehs.kr
1009,2013,고등학교,일반고,서울,서울시,노원구,상계고등학교,본교,기존(원)교,공립,139-200,서울특별시 노원구 노해로 432 (상계동_상계고등학교),070-867-8260,02-933-9795,http://www.sanggye.hs.kr
1010,2013,고등학교,일반고,충북,충북,청주시,상당고등학교,본교,기존(원)교,공립,360-825,충청북도 청주시 상당구 월평로 238 _ 3-10 (용암동),043-294-6142,043-294-6145,http://www.sangdang.hs.kr/
1011,2013,고등학교,일반고,경기,경기,부천시,상동고등학교,본교,기존(원)교,공립,420-867,경기도 부천시 원미구 상이로 22 (상동_상동고등학교),070-7167-2808,032-328-7455,www.sd.hs.kr
1012,2013,고등학교,일반고,강원,강원,영월군,상동고등학교,본교,기존(원)교,공립,230-902,강원도 영월군 상동읍 태백산로 3147 (상동읍_상동중학교),033-378-2521,033-033-033,http://www.sangdong.hs.kr
1013,2013,고등학교,일반고,경기,경기,안산시,상록고등학교,본교,신설(원)교,공립,426-180,경기도 안산시 상록구 반석로4길 34 (본오동),031-364-6700,031-031-031,http://sangrok.hs.kr
1014,2013,고등학교,일반고,서울,서울시,노원구,상명고등학교,본교,기존(원)교,사립,139-725,서울특별시 노원구 덕릉로 553 (중계동_상명고등학교),02-971-6211,02-971-6216,http://www.sangmyung.hs.kr
1015,2013,고등학교,일반고,서울,서울시,종로구,상명대학교사범대학부속여자고등학교,본교,기존(원)교,사립,110-743,서울특별시 종로구 홍지문2길 20 (홍지동_상명대학교),02-396-6300,02-396-6305,http://sangmyung-agh.hs.kr
1016,2013,고등학교,일반고,경북,경북,구미시,상모고등학교,본교,기존(원)교,공립,730-120,경상북도 구미시 박정희로 60-22 (상모동_상모고등학교),054-714-1000,054-714-1109,http://www.sangmo.hs.kr
1017,2013,고등학교,일반고,광주,광주시,서구,상무고등학교,본교,기존(원)교,공립,502-859,광주광역시 서구 상무민주로32번길 28 (쌍촌동_상무고등학교),062-600-1305,062-600-1320,http://sangmu.hs.kr/
1018,2013,고등학교,일반고,서울,서울시,서초구,상문고등학교,본교,기존(원)교,사립,137-849,서울특별시 서초구 명달로 45 (방배동_상문고등학교),02-586-3141,02-586-3136,http://www.sangmoon.hs.kr
1019,2013,고등학교,자율고,전북,전북,전주시,상산고등학교,본교,기존(원)교,사립,560-853,전라북도 전주시 완산구 거마평로 130 (효자동1가_상산고등학교),063-239-5302,063-239-5309,http://www.jb-sangsan.hs.kr/
1020,2013,고등학교,특성화고(직업),경북,경북,상주시,상산전자고등학교,본교,기존(원)교,공립,742-703,경상북도 상주시 상산로 430 (계산동_상산전자고등학교),054-532-1516,054-536-1516,http://sangsan.hs.kr
1021,2013,고등학교,특성화고(직업),대구,대구시,달서구,상서고등학교,본교,기존(원)교,사립,704-918,대구광역시 달서구 야외음악당로 107 (성당동_상서여자정보고등학교),053-626-8107,053-629-3672,http://www.sangsuh.hs.kr
1022,2013,고등학교,자율고,서울,서울시,마포구,상암고등학교,본교,기존(원)교,공립,121-904,서울특별시 마포구 월드컵북로 445 (상암동_상암고등학교),02-373-0041,070-8260-8599,http://www.sangam.hs.kr
1023,2013,고등학교,일반고,경기,경기,의정부시,상우고등학교,본교,기존(원)교,사립,480-850,경기도 의정부시 범골로 79 (의정부동_상우고등학교),031-850-1300,031-826-2260,www.sangwoo.hs.kr
1024,2013,고등학교,일반고,경기,경기,부천시,상원고등학교,본교,기존(원)교,공립,420-030,경기도 부천시 원미구 상동로 10 (상동_상원고등학교),070-4311-3008,032-321-7088,sw.hs.kr/
1025,2013,고등학교,자율고,대구,대구시,달서구,상인고등학교,본교,기존(원)교,공립,704-816,대구광역시 달서구 상인로 24 (상인동_상인고등학교),053-644-6304,053-644-8870,http://www.sangin.hs.kr/
1026,2013,고등학교,일반고,경기,경기,부천시,상일고등학교,본교,기존(원)교,공립,420-030,경기도 부천시 원미구 부흥로 13 (상동_상일고등학교),032-714-5200,032-321-9732,www.sih.hs.kr
1027,2013,고등학교,특성화고(직업),서울,서울시,강동구,상일미디어고등학교,본교,기존(원)교,사립,134-837,서울특별시 강동구 천호대로219길 61 (상일동),02-428-0733,02-3427-0733,http://www.sangilmedia.hs.kr
1028,2013,고등학교,일반고,서울,서울시,강동구,상일여자고등학교,본교,기존(원)교,사립,134-837,서울특별시 강동구 천호대로219길 61 상일여자고등학교,02-428-0435,02-481-3130,http://sangil.hs.kr
1029,2013,고등학교,자율고,광주,광주시,서구,상일여자고등학교,본교,기존(원)교,공립,502-860,광주광역시 서구 내방로 217 (쌍촌동_상일여자고등학교),062-370-2505,062-385-6030,http://sangil-g.hs.kr
1030,2013,고등학교,일반고,경북,경북,상주시,상주고등학교,본교,기존(원)교,사립,742-709,경상북도 상주시 상산로 117 (신봉동_상주고등학교),054-534-3701,054-534-3704,http://www.sangju.hs.kr/
1031,2013,고등학교,특성화고(직업),경북,경북,상주시,상주공업고등학교,본교,기존(원)교,사립,742-704,경상북도 상주시 낙양1길 29 (낙양동_상주공업고등학교),054-532-3412,054-531-3412,http://www.sanggong.com
1032,2013,고등학교,자율고,경북,경북,상주시,상주여자고등학교,본교,기존(원)교,공립,742-707,경상북도 상주시 삼백로 315 (복룡동_상주여자고등학교),054-532-3751,054-534-9982,http://sangjughs.school.gyo6.net
1033,2013,고등학교,일반고,강원,강원,평창군,상지대관령고등학교,본교,기존(원)교,사립,232-954,강원도 평창군 대관령면 해당화3길 24 (대관령면_상지대관령고교),033-335-5091,033-335-5093,http://www.dhs.hs.kr
1034,2013,고등학교,일반고,경북,경북,상주시,상지여자고등학교,본교,기존(원)교,사립,742-804,경상북도 상주시 함창읍 함창중앙로 176 (함창읍_상지여자중.고등학교),054-541-3081,054-541-5896,http://www.sangji.hs.kr
1035,2013,고등학교,일반고,강원,강원,원주시,상지여자고등학교,본교,기존(원)교,사립,220-930,강원도 원주시 개운4길 _ 상지여자중고등학교 (개운동_상지여자중고등학교),033-761-7979,033-761-7982,http://www.sangjigo.hs.kr
1036,2013,고등학교,일반고,경기,경기,용인시,상현고등학교,본교,기존(원)교,공립,448-130,경기도 용인시 수지구 법조로 222 (상현동),031-547-7338,031-547-7309,http://www.sanghyun.hs.kr/
1037,2013,고등학교,일반고,경남,경남,산청군,생초고등학교,본교,기존(원)교,공립,666-913,경남 산청군 생초면 생초로38번길 59 (생초면_생초고등학교),055-972-2073,055-973-3889,www.saengcho.hs.kr
1038,2013,고등학교,일반고,광주,광주시,북구,서강고등학교,본교,기존(원)교,사립,500-742,광주광역시 북구 서강로 1 (운암동_서강고등학교),062-520-7800,062-523-7811,http://seogang.hs.kr
1039,2013,고등학교,일반고,제주,제주,서귀포시,서귀포고등학교,본교,기존(원)교,공립,697-864,제주특별자치도 서귀포시 중앙로 140 (동홍동),064-733-7816,064-733-7817,http://www.seogwipo.hs.kr
1040,2013,고등학교,특성화고(직업),제주,제주,서귀포시,서귀포산업과학고등학교,본교,기존(원)교,공립,697-050,제주특별자치도 서귀포시 516로 501 (상효동_서귀포산업과학고등학교),064-730-5500,064-733-8764,http://www.sis.hs.kr
1041,2013,고등학교,자율고,제주,제주,서귀포시,서귀포여자고등학교,본교,기존(원)교,공립,697-862,제주특별자치도 서귀포시 태평로 80 (호근동_서귀포여자고등학교),064-766-1104,064-739-0539,http://www.sgpo.hs.kr
1042,2013,고등학교,일반고,대전,대전시,서구,서대전고등학교,본교,기존(원)교,사립,302-849,대전광역시 서구 월평동로 60 (월평동_서대전고등학교),042-479-2015,042-488-9086,http://www.sdj.or.kr
1043,2013,고등학교,자율고,대전,대전시,서구,서대전여자고등학교,본교,기존(원)교,사립,302-871,대전광역시 서구 배재로197번길 20 (도마동_서대전여자고등학교),042-520-6136,042-531-5905,seodaejon.hs.kr
1044,2013,고등학교,일반고,인천,인천시,강화군,서도고등학교,본교,기존(원)교,공립,417-933,인천광역시 강화군 서도면 주문도길 173 (서도면_서도초 중 고등학교),032-932-7005,032-932-7034,http://www.sdschool.co.kr
1045,2013,고등학교,일반고,서울,서울시,노원구,서라벌고등학교,본교,기존(원)교,사립,139-860,서울특별시 노원구 한글비석로5길  18,02-2092-2274,02-0292-2270,http://www.sorabol.hs.kr
1046,2013,고등학교,일반고,충남,충남,서산시,서령고등학교,본교,기존(원)교,사립,356-802,충청남도 서산시 서령로 117-1 (동문동_서령고등학교),041-661-8620,041-664-8154,http://seoryeong.hs.kr
1047,2013,고등학교,일반고,서울,서울시,서초구,서문여자고등학교,본교,기존(원)교,사립,137-852,서울특별시 서초구 동광로12길 84 _ 84 (방배동_서문여자고등학교),02-591-4581,02-594-8065,http://suhmoon.hs.kr
1048,2013,고등학교,일반고,충남,충남,서산시,서산고등학교,본교,기존(원)교,공립,356-826,충청남도 서산시 해미면 서문3길 37 (해미면_서산고등학교),041-689-0716,041-688-0096,http://www.seosan.hs.kr
1049,2013,고등학교,일반고,충남,충남,서산시,서산여자고등학교,본교,기존(원)교,공립,356-818,충청남도 서산시 정주골6길 27 (석림동_서산여자고등학교),041-660-0490,041-664-3411,http://www.seosangs.cnehs.kr
1050,2013,고등학교,일반고,충남,충남,서산시,서산중앙고등학교,본교,기존(원)교,공립,356-800,충청남도 서산시 벌말1길 23 (동문동_서산중앙고등학교),041-665-2059,041-664-4335,http://www.sjh.cnehs.kr
1051,2013,고등학교,일반고,경남,경남,함양군,서상고등학교,본교,기존(원)교,공립,676-842,경상남도 함양군 서상면 서상로 232-1 (서상면),055-963-0305,055-963-5380,http://seosang.hs.kr
1052,2013,고등학교,특성화고(직업),서울,서울시,구로구,서서울생활과학고등학교,본교,기존(원)교,사립,152-881,서울특별시 구로구 오리로 1355-10 (궁동_서서울생활과학고등학교),02-2613-5272,02-2612-0554,http://ssls.hs.kr
1053,2013,고등학교,일반고,강원,강원,홍천군,서석고등학교,본교,기존(원)교,공립,250-835,강원도 홍천군 서석면 구룡령로 2570 (서석면_서석중고등학교),033-439-3801,033-439-3860,http://seoseokhs.kr
